,SPCD,DIA_cm,HT_m,STATUSCD,CBH_m,CROWN_RADIUS_m,X_m,Y_m
16325,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048932.322362767,2089619.9420101235
16326,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048930.7281352968,2089615.3458651265
16327,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048902.4797253876,2089617.646857948
16328,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048907.8191150152,2089642.7138871253
16329,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048911.401562236,2089622.0356469296
16330,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048883.5073062975,2089625.509333845
16331,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048901.0805946635,2089642.3336821224
16332,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048914.959186846,2089635.1606683224
16333,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048906.8161383176,2089600.5440068103
16334,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048935.3292061684,2089630.421370925
16335,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048930.6578929503,2089629.452937682
16336,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048897.931020828,2089615.6689242816
16337,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048923.3216261007,2089615.6243688832
16338,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048929.8407258687,2089639.5874354448
16339,122,18.542,10.9728,1,2.7432,1.7026564668538908,-2048928.0294974265,2089621.4889322207
16340,122,23.622000000000003,18.5928,1,9.2964,1.9233711940386544,-2048919.7828861116,2089600.177445924
16341,122,20.32,16.154400000000003,1,4.846320000000002,2.3395761081584943,-2048926.8686282656,2089614.8698193843
16342,122,19.812,13.4112,1,6.03504,1.52608468510608,-2048924.07533201,2089629.8618758093
16343,122,59.944,31.0896,1,15.5448,3.2161288818351266,-2048895.1880148817,2089618.5862056229
16344,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048888.0013715683,2089599.8669103435
16345,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048929.0447256349,2089605.6413879488
16346,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048934.225492716,2089609.9354997452
16347,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048884.17270412,2089614.6563797728
16348,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048936.229650788,2089629.80080376
16349,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048898.4796919296,2089596.2211761589
16350,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048901.268979195,2089637.733525557
16351,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048919.219607016,2089593.9172994655
16352,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048901.6922428992,2089631.7118725232
16353,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048938.14942826,2089614.349175242
16354,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048919.20908008,2089594.2805802408
16355,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048884.444664972,2089614.3511374355
16356,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048894.9346808505,2089615.2673940132
16357,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048901.595905876,2089595.5264209143
16358,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048913.9038383944,2089637.918885261
16359,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048925.378336785,2089634.018572742
16360,122,74.422,32.004000000000005,1,14.4018,3.6417929985486,-2048911.10828424,2089637.483537577
16361,122,13.208,11.5824,1,5.212079999999999,1.31798222804616,-2048885.3799726835,2089636.20315167
16362,122,13.208,9.4488,1,4.25196,1.07519602814292,-2048930.330454417,2089604.116071274
16363,122,13.208,9.4488,1,4.25196,1.07519602814292,-2048903.111918077,2089633.5391026323
16364,122,12.954,9.144,1,4.572,0.9459202593632724,-2048894.2252295648,2089605.594306988
16365,122,12.954,9.144,1,4.572,0.9459202593632724,-2048922.9377402128,2089635.642073865
16366,122,36.576,26.5176,1,14.58468,2.4688518769381416,-2048853.2816654844,2089612.757086376
16367,122,36.576,26.5176,1,14.58468,2.4688518769381416,-2048840.4391285735,2089637.0287967825
16368,122,22.606,19.2024,1,12.481560000000002,1.3905027812640107,-2048839.3951163688,2089602.2629720597
16369,122,25.4,19.812,1,11.68908,1.6805849941354143,-2048854.1638454825,2089611.2168541388
16370,122,25.4,19.812,1,11.68908,1.6805849941354143,-2048829.8632694965,2089613.2028051235
16371,122,26.924,21.336,1,10.668,2.2071472718476364,-2048833.2332644155,2089635.6405517152
16372,122,26.924,21.336,1,10.668,2.2071472718476364,-2048838.654514409,2089600.0353201155
16373,122,13.97,15.24,1,11.43,0.7882668828027272,-2048847.916596379,2089611.348172883
16374,122,15.494,13.4112,2,,,-2048836.9540327133,2089624.137929764
16375,122,15.494,13.4112,2,,,-2048853.6114586391,2089629.6145393
16376,122,,,2,,,-2048848.3163792184,2089594.9932667213
16377,122,22.606,19.2024,1,10.56132,1.7877892901965853,-2048870.2062052328,2089608.36615354
16378,122,22.606,19.2024,1,10.56132,1.7877892901965853,-2048848.0508190452,2089638.257491105
16379,122,17.526,14.3256,1,12.176760000000002,0.4445825219007381,-2048850.528079944,2089606.0829666709
16380,122,17.526,14.3256,1,12.176760000000002,0.4445825219007381,-2048837.867399688,2089607.2993015
16381,108,29.464,24.0792,1,15.65148,1.7436463447596322,-2048876.444209027,2089608.663739513
16382,108,26.162000000000003,25.6032,1,15.36192,2.1188613809737307,-2048838.243069657,2089645.385908262
16383,108,26.162000000000003,25.6032,1,15.36192,2.1188613809737307,-2048844.630373563,2089644.38135132
16384,108,20.32,22.555200000000003,2,,,-2048834.1434021269,2089636.0977880636
16385,108,20.32,22.555200000000003,2,,,-2048837.9071629124,2089639.8783168856
16386,108,29.21,26.2128,1,19.6596,1.3558190384206907,-2048840.8659214987,2089646.322081865
16387,108,29.21,26.2128,1,19.6596,1.3558190384206907,-2048853.576704997,2089611.9659381453
16388,122,17.018,14.0208,1,7.71144,1.3053699579213165,-2048832.648803404,2089641.3074851404
16389,122,17.018,14.0208,1,7.71144,1.3053699579213165,-2048865.8056119203,2089596.4903954575
16390,122,,,2,,,-2048861.2615238265,2089593.5398367064
16391,122,68.58,35.3568,1,19.44624,3.2918025025841886,-2048832.7119223145,2089608.8089561053
16392,122,98.806,40.8432,1,12.252960000000002,5.915154688551665,-2048833.2963287504,2089601.9232381291
16393,122,12.7,11.5824,1,6.94944,0.9585325294881162,-2048845.8650026345,2089598.6034398288
16394,108,13.208,10.9728,1,6.03504,1.0215938801123343,-2048841.8606741307,2089602.9588500792
16395,108,36.322,26.8224,1,10.72896,3.32963931295872,-2048861.5537306236,2089604.6775380955
16396,108,36.322,26.8224,1,10.72896,3.32963931295872,-2048826.608376504,2089604.7197297723
16397,108,21.082,19.2024,1,10.56132,1.7877892901965853,-2048854.20909246,2089619.7416693305
16398,108,21.082,19.2024,1,10.56132,1.7877892901965853,-2048830.6026998672,2089637.069649933
16399,108,16.764,10.0584,1,5.0292,1.0405122852995998,-2048856.9918360051,2089644.2695160303
16400,108,22.606,16.764,1,7.543799999999999,1.9076058563826,-2048849.3447661,2089619.742307038
16401,122,28.702,20.1168,1,10.0584,2.0810245705992,-2048860.5648928853,2089645.816580916
16402,122,35.052,21.6408,1,8.656320000000001,2.686413536591694,-2048828.9990448835,2089617.661841824
16403,122,35.052,21.6408,1,8.656320000000001,2.686413536591694,-2048844.2957001212,2089626.292673428
16404,122,18.288,15.8496,1,9.50976,1.311676092983738,-2048857.6058669384,2089602.7411166693
16405,122,18.288,15.8496,1,9.50976,1.311676092983738,-2048861.4207765933,2089593.7195936188
16406,122,51.308,26.5176,1,13.2588,2.7431687521534904,-2048850.466436487,2089634.9280918136
16407,122,51.308,26.5176,1,13.2588,2.7431687521534904,-2048839.034047649,2089629.0985360283
16408,122,42.672,22.86,1,14.859,1.655360453885727,-2048842.3589896483,2089612.3727415456
16409,122,42.672,22.86,1,14.859,1.655360453885727,-2048844.468316863,2089630.9143666103
16410,108,25.146,14.9352,1,9.70788,1.0815021632053416,-2048828.4336951696,2089627.962907684
16411,122,21.844,17.0688,1,11.94816,1.0594306904868651,-2048841.1357520963,2089592.673029012
16412,122,14.478000000000002,14.630400000000002,1,10.9728,0.7567362074906181,-2048827.4238646936,2089613.0008971568
16413,122,14.478000000000002,14.630400000000002,1,10.9728,0.7567362074906181,-2048852.3511769832,2089621.0191595333
16414,122,16.256,11.8872,1,9.50976,0.4918785348689017,-2048829.03239321,2089625.1203243523
16415,122,16.256,11.8872,1,9.50976,0.4918785348689017,-2048836.7993653808,2089608.7214170448
16416,122,13.716,11.5824,1,9.26592,0.4792662647440581,-2048859.858877285,2089599.80284864
16417,122,20.066000000000003,15.5448,1,9.32688,1.2864515527340508,-2048857.2610641588,2089607.7500773284
16418,122,20.066000000000003,15.5448,1,9.32688,1.2864515527340508,-2048855.8442199011,2089597.1707106223
16419,122,16.256,14.0208,1,10.5156,0.725205532178509,-2048845.801856929,2089637.025396027
16420,122,18.034,15.8496,1,11.8872,0.8197975581148362,-2048856.8529291328,2089611.1357975705
16421,122,18.034,15.8496,1,11.8872,0.8197975581148362,-2048872.5987500283,2089613.8166750416
16422,122,28.194,21.9456,1,15.36192,1.3621251734831126,-2048832.299080439,2089611.758921498
16423,122,28.194,21.9456,1,15.36192,1.3621251734831126,-2048825.793374388,2089607.0948219963
16424,122,15.24,14.630400000000002,1,12.435840000000002,0.4540417244943708,-2048825.0146683252,2089620.536177632
16425,122,15.24,14.630400000000002,1,12.435840000000002,0.4540417244943708,-2048828.5506979544,2089613.8510591085
16426,122,20.32,16.764,1,11.7348,1.0405122852995996,-2048878.7033429197,2089613.1316583648
16427,122,20.32,16.764,1,11.7348,1.0405122852995996,-2048866.928659578,2089613.5942101416
16428,122,14.478000000000002,13.1064,1,9.8298,0.6779095192103454,-2048840.70852146,2089644.9071237275
16429,122,14.478000000000002,13.1064,1,9.8298,0.6779095192103454,-2048828.424379961,2089621.2691920996
16430,122,13.716,6.7056,1,3.01752,0.76304234255304,-2048841.2617487144,2089631.4713414616
16431,122,24.13,15.8496,1,9.50976,1.311676092983738,-2048853.0700125585,2089596.6345373583
16432,122,24.13,15.8496,1,9.50976,1.311676092983738,-2048863.794279719,2089615.062964327
16433,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048861.387350425,2089598.61473304
16434,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048828.0512905507,2089623.9675380408
16435,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048842.13567411,2089628.8737254124
16436,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048864.4676249025,2089639.5485572815
16437,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048838.2437235103,2089614.4003951305
16438,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048874.8189453855,2089635.7070318465
16439,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048865.816325236,2089633.2168016508
16440,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048836.389182452,2089638.8309151817
16441,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048839.117553491,2089600.5187156328
16442,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048873.264704723,2089610.039881204
16443,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048850.7598475127,2089606.8368493824
16444,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048870.847334108,2089625.7870086504
16445,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048830.178273989,2089622.162947796
16446,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048856.457050352,2089630.1193918968
16447,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048859.1758179443,2089620.019390547
16448,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048869.8040860333,2089616.4023448816
16449,122,18.542,10.9728,1,2.7432,1.7026564668538908,-2048857.093739579,2089624.6911118936
16450,122,18.542,10.9728,1,2.7432,1.7026564668538908,-2048837.1743396365,2089596.272044205
16451,122,23.622000000000003,18.5928,1,9.2964,1.9233711940386544,-2048856.65367572,2089637.3242230725
16452,122,23.622000000000003,18.5928,1,9.2964,1.9233711940386544,-2048866.6004835328,2089635.7557679412
16453,122,20.32,16.154400000000003,1,4.846320000000002,2.3395761081584943,-2048846.187870297,2089641.5868805
16454,122,19.812,13.4112,1,6.03504,1.52608468510608,-2048830.03712422,2089626.9580201372
16455,122,19.812,13.4112,1,6.03504,1.52608468510608,-2048865.0795965455,2089601.6105290283
16456,122,59.944,31.0896,1,15.5448,3.2161288818351266,-2048835.7951602,2089617.794925372
16457,122,59.944,31.0896,1,15.5448,3.2161288818351266,-2048839.180808429,2089600.664098743
16458,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048853.2438745864,2089598.6452854597
16459,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048865.2625673732,2089640.8122259325
16460,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048849.3212852655,2089611.6596736405
16461,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048820.2901558045,2089621.318174589
16462,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048850.2569046237,2089623.131835018
16463,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048860.9691176547,2089597.4861303945
16464,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048847.2588213943,2089594.3539480327
16465,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048842.9740570716,2089607.879305668
16466,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048875.082078717,2089629.4625580332
16467,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048864.35057068,2089609.884134751
16468,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048834.822601984,2089601.7050637885
